timestamp,load_mw,pv_capacity_factor,ghi_w_per_m2,temperature_c,pv_source,case_id,country,region,load_source
2025-07-23 22:00:00,1.2263,0.06235,77.0,26.27,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-23 23:00:00,1.1709,0.16928,212.6,26.86,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 00:00:00,0.9651,0.29781,382.1,27.61,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 01:00:00,0.9897,0.42174,553.0,28.32,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 02:00:00,0.9727,0.48984,650.8,28.85,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 03:00:00,0.9708,0.51925,694.4,29.23,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 04:00:00,0.9528,0.47231,627.4,29.43,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 05:00:00,1.056,0.44069,582.2,29.34,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 06:00:00,1.0926,0.35632,464.3,29.14,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 07:00:00,1.1257,0.23718,303.2,28.78,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 08:00:00,1.1994,0.11923,149.6,28.19,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 09:00:00,1.174,0.03395,42.0,27.45,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 10:00:00,1.1569,0.0,0.0,26.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 11:00:00,1.1017,0.0,0.0,26.59,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 12:00:00,1.1194,0.0,0.0,26.49,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 13:00:00,1.1417,0.0,0.0,26.44,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 14:00:00,1.1367,0.0,0.0,26.4,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 15:00:00,1.2023,0.0,0.0,26.36,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 16:00:00,1.2359,0.0,0.0,26.34,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 17:00:00,1.2379,0.0,0.0,26.28,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 18:00:00,1.3588,0.0,0.0,26.26,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 19:00:00,1.3556,0.0,0.0,26.23,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 20:00:00,1.2981,0.0,0.0,26.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 21:00:00,1.3166,0.00349,4.3,26.16,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 22:00:00,1.2616,0.06224,76.9,26.38,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-24 23:00:00,1.2035,0.17417,219.0,26.9,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 00:00:00,0.9361,0.29314,375.8,27.54,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 01:00:00,0.9762,0.36602,475.6,28.2,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 02:00:00,0.9685,0.4181,549.2,28.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 03:00:00,0.9442,0.47971,637.6,29.29,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 04:00:00,0.9721,0.47534,631.9,29.49,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 05:00:00,1.0876,0.42096,554.8,29.45,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 06:00:00,1.1281,0.39054,511.6,29.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 07:00:00,1.1294,0.34046,441.7,28.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 08:00:00,1.1797,0.18814,238.2,28.1,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 09:00:00,1.1677,0.05976,74.2,27.38,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 10:00:00,1.1531,0.0,0.0,26.81,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 11:00:00,1.1027,0.0,0.0,26.59,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 12:00:00,1.1886,0.0,0.0,26.41,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 13:00:00,1.1607,0.0,0.0,26.31,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 14:00:00,1.1481,0.0,0.0,26.25,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 15:00:00,1.1651,0.0,0.0,26.18,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 16:00:00,1.2321,0.0,0.0,26.11,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 17:00:00,1.2189,0.0,0.0,26.06,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 18:00:00,1.3421,0.0,0.0,26.06,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 19:00:00,1.321,0.0,0.0,26.06,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 20:00:00,1.365,0.0,0.0,26.08,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 21:00:00,1.3008,0.00453,5.6,26.14,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 22:00:00,1.2437,0.10373,129.0,26.57,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-25 23:00:00,1.1488,0.27489,351.0,27.21,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 00:00:00,0.9112,0.4348,570.3,27.97,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 01:00:00,0.9775,0.56176,754.6,28.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 02:00:00,0.9738,0.64407,879.9,29.31,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 03:00:00,0.9636,0.69621,962.0,29.72,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 04:00:00,0.9832,0.67648,932.3,29.92,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 05:00:00,1.0479,0.61192,833.6,29.86,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 06:00:00,1.0946,0.50441,674.0,29.59,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 07:00:00,1.0626,0.34055,442.7,29.15,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 08:00:00,1.0992,0.18487,234.4,28.53,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 09:00:00,1.0475,0.05742,71.3,27.73,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 10:00:00,1.135,0.0,0.0,26.87,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 11:00:00,1.1633,0.0,0.0,26.59,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 12:00:00,1.1056,0.0,0.0,26.42,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 13:00:00,1.0473,0.0,0.0,26.33,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 14:00:00,1.1473,0.0,0.0,26.25,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 15:00:00,1.1261,0.0,0.0,26.12,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 16:00:00,1.1711,0.0,0.0,25.94,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 17:00:00,1.2593,0.0,0.0,25.9,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 18:00:00,1.2951,0.0,0.0,25.88,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 19:00:00,1.3032,0.0,0.0,25.85,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 20:00:00,1.2994,0.0,0.0,25.81,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 21:00:00,1.2889,0.00472,5.8,25.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 22:00:00,1.2069,0.09634,119.6,26.36,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-26 23:00:00,1.1063,0.25103,319.2,27.04,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 00:00:00,0.9055,0.40546,529.0,27.78,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 01:00:00,0.9307,0.54267,725.3,28.33,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 02:00:00,0.9267,0.6183,838.5,28.73,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 03:00:00,0.9105,0.66971,917.7,29.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 04:00:00,1.0131,0.65342,893.3,29.12,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 05:00:00,0.9395,0.5872,793.7,29.13,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 06:00:00,1.0458,0.47114,624.1,28.86,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 07:00:00,1.0684,0.31409,405.8,28.62,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 08:00:00,1.1055,0.18435,233.2,28.07,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 09:00:00,1.12,0.05752,71.3,27.3,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 10:00:00,1.1345,0.0,0.0,26.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 11:00:00,1.0768,0.0,0.0,26.47,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 12:00:00,1.1206,0.0,0.0,26.38,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 13:00:00,1.1179,0.0,0.0,26.35,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 14:00:00,1.0751,0.0,0.0,26.31,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 15:00:00,1.213,0.0,0.0,26.25,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 16:00:00,1.1463,0.0,0.0,26.18,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 17:00:00,1.2521,0.0,0.0,26.09,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 18:00:00,1.2988,0.0,0.0,26.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 19:00:00,1.327,0.0,0.0,26.03,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 20:00:00,1.3037,0.0,0.0,26.0,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 21:00:00,1.3107,0.00475,5.8,25.96,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 22:00:00,1.1702,0.10415,129.4,26.35,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-27 23:00:00,1.138,0.27356,349.0,27.06,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 00:00:00,0.9276,0.44312,581.8,27.9,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 01:00:00,0.9296,0.55215,740.4,28.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 02:00:00,0.9739,0.65328,893.4,29.19,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 03:00:00,1.0142,0.69119,953.4,29.56,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 04:00:00,1.0025,0.67983,936.8,29.76,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 05:00:00,1.0752,0.58532,793.2,29.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 06:00:00,1.0909,0.46457,616.4,29.43,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 07:00:00,1.0901,0.32163,416.6,28.95,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 08:00:00,1.1232,0.17418,220.3,28.28,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 09:00:00,1.1237,0.04868,60.4,27.52,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 10:00:00,1.1085,0.0,0.0,26.87,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 11:00:00,1.1422,0.0,0.0,26.68,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 12:00:00,1.1401,0.0,0.0,26.55,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 13:00:00,1.093,0.0,0.0,26.45,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 14:00:00,1.1071,0.0,0.0,26.36,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 15:00:00,1.1974,0.0,0.0,26.27,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 16:00:00,1.1964,0.0,0.0,26.19,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 17:00:00,1.2795,0.0,0.0,26.16,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 18:00:00,1.3428,0.0,0.0,26.14,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 19:00:00,1.3089,0.0,0.0,26.13,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 20:00:00,1.3057,0.0,0.0,26.12,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 21:00:00,1.3695,0.00383,4.7,26.15,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 22:00:00,1.2613,0.06367,78.8,26.64,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-28 23:00:00,1.1575,0.19558,247.2,27.44,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 00:00:00,0.9161,0.32869,425.0,28.32,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 01:00:00,0.9339,0.42397,558.0,29.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 02:00:00,0.9251,0.47047,625.4,29.63,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 03:00:00,1.0077,0.54304,731.4,29.91,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 04:00:00,0.9889,0.58155,789.1,30.11,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 05:00:00,1.0842,0.52035,698.7,30.05,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 06:00:00,1.0765,0.44167,584.8,29.79,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 07:00:00,1.0848,0.32736,425.1,29.34,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 08:00:00,1.1174,0.18328,232.5,28.71,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 09:00:00,1.0517,0.05195,64.5,27.79,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 10:00:00,1.1256,0.0,0.0,26.93,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 11:00:00,1.1231,0.0,0.0,26.65,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 12:00:00,1.1578,0.0,0.0,26.49,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 13:00:00,1.0833,0.0,0.0,26.43,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 14:00:00,1.194,0.0,0.0,26.3,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 15:00:00,1.2092,0.0,0.0,26.06,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 16:00:00,1.261,0.0,0.0,25.98,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 17:00:00,1.2676,0.0,0.0,25.96,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 18:00:00,1.3496,0.0,0.0,25.94,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 19:00:00,1.3018,0.0,0.0,25.91,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 20:00:00,1.3734,0.0,0.0,25.92,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 21:00:00,1.2903,0.00461,5.6,26.01,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 22:00:00,1.1974,0.098,121.8,26.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-29 23:00:00,1.1349,0.26519,338.6,27.54,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 00:00:00,0.9434,0.42467,557.5,28.48,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 01:00:00,0.9241,0.56738,765.0,29.29,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 02:00:00,0.9712,0.64159,878.4,29.84,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 03:00:00,0.9267,0.67112,925.3,30.19,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 04:00:00,0.9479,0.62656,857.7,30.33,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 05:00:00,1.0922,0.55621,752.4,30.36,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 06:00:00,1.116,0.4281,566.8,30.21,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 07:00:00,1.0841,0.30765,399.2,29.79,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 08:00:00,1.1299,0.16908,214.4,29.11,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 09:00:00,1.1634,0.05162,64.2,28.16,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 10:00:00,1.1418,0.0,0.0,27.17,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 11:00:00,1.1323,0.0,0.0,26.83,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 12:00:00,1.1656,0.0,0.0,26.66,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 13:00:00,1.1183,0.0,0.0,26.54,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 14:00:00,1.158,0.0,0.0,26.46,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 15:00:00,1.1823,0.0,0.0,26.24,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 16:00:00,1.2122,0.0,0.0,26.07,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 17:00:00,1.2562,0.0,0.0,25.94,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 18:00:00,1.3187,0.0,0.0,25.82,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 19:00:00,1.3496,0.0,0.0,25.76,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 20:00:00,1.3161,0.0,0.0,25.7,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 21:00:00,1.3401,0.00474,5.8,25.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 22:00:00,1.218,0.11011,137.0,26.48,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-30 23:00:00,1.1625,0.28091,359.0,27.25,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 00:00:00,0.9339,0.45102,593.0,27.95,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 01:00:00,0.9586,0.57707,776.7,28.6,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 02:00:00,0.8966,0.66069,904.7,29.19,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 03:00:00,1.0068,0.69629,962.2,29.74,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 04:00:00,0.9907,0.67613,932.8,30.13,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 05:00:00,1.0869,0.62466,854.6,30.28,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 06:00:00,1.0729,0.50485,676.1,30.03,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 07:00:00,1.1143,0.34608,451.0,29.5,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 08:00:00,1.189,0.20981,267.3,28.82,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 09:00:00,1.1225,0.06022,74.9,27.88,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 10:00:00,1.1667,0.0,0.0,27.03,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 11:00:00,1.1284,0.0,0.0,26.67,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 12:00:00,1.1439,0.0,0.0,26.5,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 13:00:00,1.1425,0.0,0.0,26.38,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 14:00:00,1.1829,0.0,0.0,26.25,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 15:00:00,1.1609,0.0,0.0,26.07,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 16:00:00,1.1893,0.0,0.0,25.95,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 17:00:00,1.2477,0.0,0.0,25.82,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
2025-07-31 18:00:00,1.319,0.0,0.0,25.73,nasa-power,philippines_offgrid_reference,Philippines,ASEAN,calibrated_synthetic_archetype
