timestamp,load_mw,pv_capacity_factor,ghi_w_per_m2,temperature_c,pv_source,case_id,load_source
2025-06-22 17:00:00,1.2521,0.13081,654.0,32.45,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-22 18:00:00,1.3654,0.0,0.0,32.54,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-22 19:00:00,1.4626,0.0,0.0,32.14,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-22 20:00:00,1.393,0.0,0.0,30.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-22 21:00:00,1.3027,0.0,0.0,31.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-22 22:00:00,1.2791,0.0,0.0,32.13,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-22 23:00:00,1.2568,0.0,0.0,31.84,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 00:00:00,1.0168,0.0,0.0,31.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 01:00:00,0.9846,0.0,0.0,31.55,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 02:00:00,1.0012,0.0,0.0,28.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 03:00:00,1.0266,0.0,0.0,27.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 04:00:00,1.088,0.0,0.0,30.07,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 05:00:00,1.1597,0.0,0.0,28.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 06:00:00,1.1904,0.0,0.0,26.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 07:00:00,1.2007,0.11658,582.9,26.33,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 08:00:00,1.1573,0.22522,1000.0,26.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 09:00:00,1.1592,0.3185,1000.0,26.54,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 10:00:00,1.2162,0.39009,1000.0,27.5,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 11:00:00,1.1546,0.43509,1000.0,31.07,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 12:00:00,1.1946,0.45043,1000.0,28.18,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 13:00:00,1.2215,0.43509,1000.0,29.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 14:00:00,1.1916,0.39009,1000.0,26.86,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 15:00:00,1.2221,0.3185,1000.0,29.44,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 16:00:00,1.292,0.22522,1000.0,32.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 17:00:00,1.3617,0.11658,582.9,32.12,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 18:00:00,1.4305,0.0,0.0,25.4,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 19:00:00,1.4488,0.0,0.0,33.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 20:00:00,1.4322,0.0,0.0,35.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 21:00:00,1.3678,0.0,0.0,29.29,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 22:00:00,1.2891,0.0,0.0,34.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-23 23:00:00,1.2247,0.0,0.0,27.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 00:00:00,1.0171,0.0,0.0,32.31,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 01:00:00,1.0204,0.0,0.0,30.17,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 02:00:00,0.9568,0.0,0.0,25.88,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 03:00:00,1.0189,0.0,0.0,29.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 04:00:00,1.1141,0.0,0.0,29.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 05:00:00,1.1187,0.0,0.0,27.83,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 06:00:00,1.1106,0.0,0.0,27.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 07:00:00,1.2618,0.13164,658.2,25.89,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 08:00:00,1.1986,0.25431,1000.0,23.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 09:00:00,1.2138,0.35966,1000.0,27.54,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 10:00:00,1.2112,0.44049,1000.0,29.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 11:00:00,1.1853,0.4913,1000.0,28.98,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 12:00:00,1.1777,0.50863,1000.0,24.92,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 13:00:00,1.2802,0.4913,1000.0,26.35,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 14:00:00,1.2605,0.44049,1000.0,28.13,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 15:00:00,1.2817,0.35966,1000.0,27.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 16:00:00,1.3134,0.25431,1000.0,30.97,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 17:00:00,1.3111,0.13164,658.2,32.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 18:00:00,1.437,0.0,0.0,29.86,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 19:00:00,1.3993,0.0,0.0,33.47,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 20:00:00,1.4385,0.0,0.0,33.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 21:00:00,1.3374,0.0,0.0,31.48,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 22:00:00,1.2565,0.0,0.0,31.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-24 23:00:00,1.251,0.0,0.0,28.6,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 00:00:00,0.9786,0.0,0.0,30.42,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 01:00:00,0.9478,0.0,0.0,30.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 02:00:00,1.0381,0.0,0.0,29.67,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 03:00:00,1.1096,0.0,0.0,29.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 04:00:00,1.1193,0.0,0.0,28.28,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 05:00:00,1.1073,0.0,0.0,26.9,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 06:00:00,1.1554,0.0,0.0,27.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 07:00:00,1.2133,0.18403,920.1,28.02,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 08:00:00,1.2352,0.35551,1000.0,26.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 09:00:00,1.1895,0.50277,1000.0,26.99,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 10:00:00,1.1986,0.61577,1000.0,26.54,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 11:00:00,1.2062,0.6868,1000.0,26.32,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 12:00:00,1.2184,0.71103,1000.0,28.7,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 13:00:00,1.2059,0.6868,1000.0,27.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 14:00:00,1.2232,0.61577,1000.0,29.99,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 15:00:00,1.2993,0.50277,1000.0,30.23,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 16:00:00,1.3336,0.35551,1000.0,30.46,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 17:00:00,1.3594,0.18403,920.1,31.04,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 18:00:00,1.4512,0.0,0.0,31.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 19:00:00,1.4139,0.0,0.0,29.84,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 20:00:00,1.4831,0.0,0.0,32.99,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 21:00:00,1.4095,0.0,0.0,32.66,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 22:00:00,1.4321,0.0,0.0,33.29,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-25 23:00:00,1.2011,0.0,0.0,30.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 00:00:00,0.9817,0.0,0.0,33.77,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 01:00:00,1.0216,0.0,0.0,29.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 02:00:00,1.0329,0.0,0.0,28.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 03:00:00,1.1035,0.0,0.0,27.16,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 04:00:00,1.0535,0.0,0.0,25.32,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 05:00:00,1.1437,0.0,0.0,29.6,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 06:00:00,1.1918,0.0,0.0,28.88,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 07:00:00,1.2066,0.12787,639.4,27.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 08:00:00,1.1671,0.24703,1000.0,25.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 09:00:00,1.2456,0.34935,1000.0,29.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 10:00:00,1.2367,0.42787,1000.0,26.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 11:00:00,1.2152,0.47723,1000.0,26.9,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 12:00:00,1.2064,0.49406,1000.0,30.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 13:00:00,1.2169,0.47723,1000.0,29.64,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 14:00:00,1.2238,0.42787,1000.0,32.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 15:00:00,1.2743,0.34935,1000.0,30.57,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 16:00:00,1.2939,0.24703,1000.0,30.33,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 17:00:00,1.3147,0.12787,639.4,30.63,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 18:00:00,1.3577,0.0,0.0,29.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 19:00:00,1.4009,0.0,0.0,31.91,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 20:00:00,1.435,0.0,0.0,34.14,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 21:00:00,1.3896,0.0,0.0,33.22,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 22:00:00,1.3293,0.0,0.0,32.05,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-26 23:00:00,1.2555,0.0,0.0,30.05,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 00:00:00,0.9829,0.0,0.0,31.28,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 01:00:00,1.0537,0.0,0.0,31.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 02:00:00,1.0115,0.0,0.0,30.08,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 03:00:00,1.0278,0.0,0.0,28.91,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 04:00:00,1.0891,0.0,0.0,26.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 05:00:00,1.056,0.0,0.0,28.61,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 06:00:00,1.1284,0.0,0.0,22.14,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 07:00:00,1.2149,0.18782,939.1,27.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 08:00:00,1.1415,0.36284,1000.0,30.29,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 09:00:00,1.2355,0.51313,1000.0,24.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 10:00:00,1.2452,0.62846,1000.0,26.48,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 11:00:00,1.1831,0.70095,1000.0,27.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 12:00:00,1.2085,0.72568,1000.0,27.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 13:00:00,1.2452,0.70095,1000.0,30.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 14:00:00,1.2105,0.62846,1000.0,30.14,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 15:00:00,1.281,0.51313,1000.0,30.44,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 16:00:00,1.2702,0.36284,1000.0,32.13,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 17:00:00,1.3262,0.18782,939.1,31.58,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 18:00:00,1.3653,0.0,0.0,36.8,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 19:00:00,1.4369,0.0,0.0,32.56,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 20:00:00,1.4658,0.0,0.0,32.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 21:00:00,1.3837,0.0,0.0,29.77,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 22:00:00,1.2796,0.0,0.0,31.22,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-27 23:00:00,1.2033,0.0,0.0,33.28,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 00:00:00,0.9829,0.0,0.0,28.94,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 01:00:00,1.0335,0.0,0.0,26.98,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 02:00:00,1.0003,0.0,0.0,29.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 03:00:00,0.9974,0.0,0.0,30.72,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 04:00:00,1.0658,0.0,0.0,28.01,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 05:00:00,1.0741,0.0,0.0,26.82,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 06:00:00,1.109,0.0,0.0,24.06,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 07:00:00,1.1197,0.18498,924.9,27.23,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 08:00:00,1.2099,0.35736,1000.0,27.44,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 09:00:00,1.0853,0.50538,1000.0,23.87,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 10:00:00,1.1889,0.61897,1000.0,28.55,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 11:00:00,1.1472,0.69037,1000.0,28.47,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 12:00:00,1.1529,0.71472,1000.0,29.64,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 13:00:00,1.2306,0.69037,1000.0,29.54,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 14:00:00,1.1695,0.61897,1000.0,30.43,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 15:00:00,1.1973,0.50538,1000.0,31.0,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 16:00:00,1.2544,0.35736,1000.0,32.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 17:00:00,1.3219,0.18498,924.9,28.84,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 18:00:00,1.3432,0.0,0.0,29.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 19:00:00,1.3387,0.0,0.0,31.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 20:00:00,1.3636,0.0,0.0,32.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 21:00:00,1.3985,0.0,0.0,32.92,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 22:00:00,1.2902,0.0,0.0,32.53,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-28 23:00:00,1.2199,0.0,0.0,33.24,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 00:00:00,0.962,0.0,0.0,32.68,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 01:00:00,0.9552,0.0,0.0,28.92,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 02:00:00,1.0396,0.0,0.0,29.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 03:00:00,1.0029,0.0,0.0,27.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 04:00:00,1.0272,0.0,0.0,27.67,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 05:00:00,1.1157,0.0,0.0,27.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 06:00:00,1.0974,0.0,0.0,21.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 07:00:00,1.1306,0.14607,730.3,30.17,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 08:00:00,1.1641,0.28218,1000.0,27.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 09:00:00,1.1655,0.39907,1000.0,25.66,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 10:00:00,1.1708,0.48876,1000.0,29.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 11:00:00,1.229,0.54514,1000.0,26.81,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 12:00:00,1.1762,0.56437,1000.0,28.15,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 13:00:00,1.0991,0.54514,1000.0,27.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 14:00:00,1.2023,0.48876,1000.0,31.93,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 15:00:00,1.2198,0.39907,1000.0,30.07,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 16:00:00,1.2594,0.28218,1000.0,31.18,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 17:00:00,1.3156,0.14607,730.3,33.38,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 18:00:00,1.3561,0.0,0.0,32.93,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 19:00:00,1.3886,0.0,0.0,32.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 20:00:00,1.4123,0.0,0.0,34.12,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 21:00:00,1.337,0.0,0.0,36.16,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 22:00:00,1.256,0.0,0.0,32.53,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-29 23:00:00,1.3033,0.0,0.0,31.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 00:00:00,0.9781,0.0,0.0,31.22,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 01:00:00,1.0089,0.0,0.0,32.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 02:00:00,0.9714,0.0,0.0,28.56,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 03:00:00,1.0429,0.0,0.0,28.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 04:00:00,1.0424,0.0,0.0,25.66,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 05:00:00,1.0979,0.0,0.0,25.56,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 06:00:00,1.1852,0.0,0.0,26.09,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 07:00:00,1.1962,0.13446,672.3,26.48,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 08:00:00,1.2137,0.25976,1000.0,29.11,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 09:00:00,1.1401,0.36735,1000.0,27.37,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 10:00:00,1.2536,0.44991,1000.0,25.49,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 11:00:00,1.1545,0.50181,1000.0,26.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 12:00:00,1.2466,0.51952,1000.0,30.02,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 13:00:00,1.2399,0.50181,1000.0,30.37,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 14:00:00,1.2423,0.44991,1000.0,29.5,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 15:00:00,1.2226,0.36735,1000.0,29.57,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 16:00:00,1.295,0.25976,1000.0,32.65,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 17:00:00,1.3243,0.13446,672.3,30.09,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 18:00:00,1.3907,0.0,0.0,32.65,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 19:00:00,1.4147,0.0,0.0,35.77,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 20:00:00,1.3563,0.0,0.0,32.77,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 21:00:00,1.4252,0.0,0.0,31.2,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 22:00:00,1.3166,0.0,0.0,32.67,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-06-30 23:00:00,1.2205,0.0,0.0,30.88,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 00:00:00,0.945,0.0,0.0,28.88,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 01:00:00,0.9778,0.0,0.0,31.3,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 02:00:00,0.9518,0.0,0.0,31.15,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 03:00:00,0.9318,0.0,0.0,28.23,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 04:00:00,1.0429,0.0,0.0,27.4,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 05:00:00,1.0851,0.0,0.0,25.9,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 06:00:00,1.1012,0.0,0.0,26.65,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 07:00:00,1.1001,0.12535,626.8,25.73,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 08:00:00,1.1521,0.24216,1000.0,24.95,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 09:00:00,1.1057,0.34247,1000.0,29.41,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 10:00:00,1.1162,0.41943,1000.0,27.57,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 11:00:00,1.1238,0.46782,1000.0,28.21,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 12:00:00,1.1772,0.48432,1000.0,29.29,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 13:00:00,1.149,0.46782,1000.0,29.85,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 14:00:00,1.1625,0.41943,1000.0,28.85,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 15:00:00,1.2641,0.34247,1000.0,30.65,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 16:00:00,1.2516,0.24216,1000.0,30.56,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 17:00:00,1.2993,0.12535,626.8,32.25,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 18:00:00,1.3245,0.0,0.0,32.58,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 19:00:00,1.3493,0.0,0.0,31.79,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 20:00:00,1.2996,0.0,0.0,30.47,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 21:00:00,1.3656,0.0,0.0,32.59,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 22:00:00,1.2829,0.0,0.0,31.76,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-01 23:00:00,1.1832,0.0,0.0,28.75,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-02 00:00:00,0.957,0.0,0.0,31.74,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-02 01:00:00,0.9885,0.0,0.0,31.7,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
2025-07-02 02:00:00,0.9315,0.0,0.0,33.27,synthetic,philippines_offgrid_reference,calibrated_synthetic_archetype
